time,open,high,low,close
1731315600,584.44,590.2,575.01,585.33
1731319200,585.37,596.85,581.92,584.99
1731322800,584.98,593.6,582,589.73
1731326400,589.92,591.13,570.81,573.76
1731330000,573.75,575.42,560,567.55
1731333600,567.61,574.42,557.57,572.29
1731337200,571.95,577.9,563,567.15
1731340800,567.49,574.86,562.2,569.73
1731344400,569.83,607.2,569.16,595.31
1731348000,595.38,614.22,594,614.22
1731351600,614.21,621.68,594,601.36
1731355200,601.26,617.65,597.18,603.44
1731358800,603.4,608.91,596.26,598.62
1731362400,598.68,599.6,582,597.41
1731366000,597.41,611.57,593.04,606.53
1731369600,606.56,620,581,620
1731373200,619.99,624.9,598.7,604.12
1731376800,604.06,616.71,599.85,610.72
1731380400,610.7,618.99,604.51,617.61
1731384000,617.77,618.7,587.61,593.31
1731387600,593.32,600.78,588.71,597.76
1731391200,597.83,602.57,592.72,596.83
1731394800,596.82,602.07,593.96,597.79
1731398400,597.8,599.56,590.4,597.03
1731402000,597.01,600,562,565
1731405600,565,571.9,522,552.63
1731409200,552.72,560,545,554.84
1731412800,554.8,559.27,537,545.21
1731416400,545.23,550.07,530,548.62
1731420000,548.66,551.13,536.63,551
1731423600,551,551.14,537.77,538.88
1731427200,538.7,543.4,527.51,541.01
1731430800,540.74,554.94,539.78,552.72
1731434400,552.57,575.88,551.72,569.57
1731438000,569.84,580.97,564.34,565.3
1731441600,565.32,566.77,559.5,561.19
1731445200,560.99,578.07,557,568.2
1731448800,568.23,582.05,563.95,580.72
1731452400,580.73,580.76,565.16,568.57
1731456000,568.38,572.45,556.89,556.96
1731459600,556.95,565.05,549.58,558.23
1731463200,558.22,559.08,538.2,551.76
1731466800,551.83,557.74,535.55,539.65
1731470400,539.81,553.44,525,538.95
1731474000,538.85,544.9,530.59,532.21
1731477600,532.2,536.73,517,529.23
1731481200,529.46,539.58,528.44,538.79
1731484800,538.85,547.91,535.01,540.41
1731488400,540.39,545.72,536.51,540.18
1731492000,540.17,549.36,535.43,547.25
1731495600,546.84,550.41,543.64,545.55
1731499200,545.5,551.53,541.21,546.97
1731502800,546.92,569.91,543.26,562.31
1731506400,562.32,575.83,555.51,566.72
1731510000,566.7,566.82,549.5,566.07
1731513600,565.38,573.43,550.05,559.69
1731517200,559.68,562.52,550.5,557.36
1731520800,557.42,561.78,550.51,554.7
1731524400,554.66,555.4,518,528.89
1731528000,528.83,536.68,518.59,529.03
1731531600,528.92,529.66,517.01,525.5
1731535200,525.53,535.45,523.04,534.21
1731538800,534.19,539.56,530,538.29
1731542400,538.33,538.9,528.5,530.8
1731546000,530.66,537.3,527.6,536.76
1731549600,536.73,540,529.42,534.1
1731553200,534.09,541.26,529,541.13
1731556800,541.15,544.57,536.16,542.68
1731560400,542.53,550,540.42,549.94
1731564000,549.99,559.55,543.03,543.33
1731567600,543.17,552.5,540.29,550.23
1731571200,550.07,552.84,541.34,544.55
1731574800,544.61,547.02,535.69,542
1731578400,541.77,544.09,524.06,524.88
1731582000,525.34,525.77,513.01,519.92
1731585600,519.78,520.49,514.15,515.32
1731589200,515.55,518.31,507.43,508.66
1731592800,508.66,518.3,500.13,502.55
1731596400,501.08,510.03,494.63,502.02
1731600000,502.04,516.79,499.2,514.75
1731603600,514.59,514.59,505,505.82
1731607200,505.81,509.08,501.36,504.17
1731610800,504.23,507.97,502.28,504.47
1731614400,505.23,505.29,496.24,498.26
1731618000,497.98,503.71,495.57,503.71
1731621600,503.71,505.38,497.1,499.39
1731625200,500.09,500.51,487.24,494.93
1731628800,494.88,505,493.57,496.32
1731632400,496.12,502.91,491.51,502.4
1731636000,501.95,506.65,497.26,505.46
1731639600,505.48,507.25,501.77,504.03
1731643200,504,504.6,489.23,494.58
1731646800,494.2,498.23,491.82,496.78
1731650400,497.08,512.16,497,506.25
1731654000,506.11,509.21,500.44,501.17
1731657600,501.2,507.56,497.96,507.05
1731661200,507.05,513.99,505.05,510.07
1731664800,510.07,510.61,503.43,508
1731668400,507.99,513.12,505.95,510.45
1731672000,510.42,518.47,509.2,510.39
1731675600,510.85,517.58,509.17,515.68
1731679200,515.3,516.1,498.3,502.33
1731682800,502.23,502.23,492.25,497.24
1731686400,497.05,506.83,494.77,501.03
1731690000,500.99,506.36,497.51,500.54
1731693600,500.2,501,493.58,498.83
1731697200,498.73,506.51,497.56,503.35
1731700800,503.53,516,503.53,515.79
1731704400,516,521.89,513.17,517.55
1731708000,517.65,520.93,516.81,519.98
1731711600,519.98,521.62,516.33,518.11
1731715200,518.4,518.8,511.81,516.93
1731718800,517.09,522.19,517.09,518.58
1731722400,518.57,522.31,517.03,519.54
1731726000,519.7,538.24,519.42,535.41
1731729600,535.37,537.19,527.82,530.47
1731733200,530.49,535.49,514.12,531.67
1731736800,531.85,532.29,526.01,526.48
1731740400,526.13,527.42,522.52,524.39
1731744000,523.83,527.06,522.43,525.88
1731747600,526.13,531.32,518.06,518.06
1731751200,518.59,532.78,518.59,526.85
1731754800,526.69,534.99,525.59,534.84
1731758400,534.99,538.95,524.08,528.31
1731762000,528.5,532.76,520.94,523.53
1731765600,523.43,530,522.94,525.42
1731769200,525.51,526.57,508.04,513.53
1731772800,513.53,518.75,508,515.86
1731776400,515.94,525.94,513.73,525
1731780000,525,530,524.11,529.97
1731783600,529.46,529.96,525.04,525.97
1731787200,525.9,526.29,515.32,516.92
1731790800,516.93,522.31,516.84,521.84
1731794400,521.94,524.92,513.05,513.32
1731798000,513.44,518.81,512.02,517.23
1731801600,517.8,518.63,511.22,514.21
1731805200,514.25,515.4,497,499.89
1731808800,499.94,500.04,485,494.97
1731812400,494.36,499.65,491.39,499.65
1731816000,499.56,508.09,497.29,504.88
1731819600,504.84,508.48,489.3,504.5
1731823200,504.43,515.62,504,514.94
1731826800,514.73,520,511.1,517.64
1731830400,518.49,522.3,517.05,517.62
1731834000,517.61,518.48,512.22,516.67
1731837600,516.71,517.53,512,514.46
1731841200,514.46,514.46,504.99,505.3
1731844800,505.42,515.08,504.29,514.63
1731848400,514.69,514.7,505,509.44
1731852000,509.56,514.11,499,504.77
1731855600,504.53,508.11,500.87,504.67
1731859200,504.65,505.55,495.75,502.98
1731862800,503.48,505.61,500.04,504.62
1731866400,504.38,504.62,495.14,500.8
1731870000,500.2,500.78,492,496.57
1731873600,496.71,499.74,491.01,494.72
1731877200,494.72,497.35,489,490.2
1731880800,489.6,492.8,485.5,489.62
1731884400,487.98,492.59,481.85,491.34
1731888000,491.05,495.1,486.06,493.08
1731891600,493.03,498.58,491.93,497.7
1731895200,497.66,498.58,494.79,495.49
1731898800,495.51,497.09,491.4,497
1731902400,497.02,498.58,490,491.05
1731906000,491.14,494.97,490,493.19
1731909600,493.54,505.79,493.54,503.31
1731913200,504.33,506.84,498,501.15
1731916800,501.15,501.15,490.1,490.4
1731920400,490.41,493.81,486.21,492.92
1731924000,492.53,498.78,490.99,498.35
1731927600,498.15,502,487.04,489.94
1731931200,489.55,493.29,482,487.13
1731934800,487.12,487.8,472.77,480.44
1731938400,480.44,495.61,479.44,490.4
1731942000,490.28,504.4,489.26,502.21
1731945600,502.21,527,499.5,515.99
1731949200,516.08,521.36,507,513.61
1731952800,514.36,517.58,501.6,505.52
1731956400,504.99,507.13,489.93,503.18
1731960000,503.18,510.92,496.62,506.19
1731963600,506.19,517,505.3,511.68
1731967200,511.72,516,506.22,511.93
1731970800,512.04,513.41,503.05,511.5
1731974400,511.54,511.99,500.46,501.3
1731978000,501.71,506.91,499.51,499.96
1731981600,499.84,504.12,498.14,498.69
1731985200,498.77,500.12,493,493.57
1731988800,493.6,494.44,489,490.96
1731992400,490.91,494.19,489.18,492.87
1731996000,492.57,492.94,491,491.39
1731999600,491.62,494.4,490,491.66
1732003200,491.75,491.78,479.91,488.42
1732006800,488.43,491.61,484.5,489.22
1732010400,489.21,492.42,486.92,491.46
1732014000,491.46,494.05,488.01,492.71
1732017600,492.77,498,492.12,495.5
1732021200,495.5,495.53,476.59,477.27
1732024800,477.04,483.86,475.29,480.6
1732028400,480.61,483,477.62,480.65
1732032000,480.63,484.23,479.46,483.24
1732035600,482.87,487.59,481.29,483.84
1732039200,483.97,488.85,482.05,486.12
1732042800,486.32,502.38,480.89,494.88
1732046400,494.87,502.12,483.19,489.75
1732050000,489.39,492.03,473,486.1
1732053600,486.4,487.38,475,480.23
1732057200,480.22,485.19,476.56,482.64
1732060800,482.66,482.81,468,468.18
1732064400,468.23,473.72,462.8,463.14
1732068000,463.15,470.14,462.61,462.61
1732071600,462.61,467.68,461,467.28
1732075200,467.23,467.23,461.01,465.11
1732078800,465,469.14,461,466.6
1732082400,466.6,469.05,462.29,463.16
1732086000,463.27,467.08,461.15,467.08
1732089600,467.11,477.48,466.6,475.9
1732093200,475.94,481.22,472.1,479.57
1732096800,479.89,483.38,474.08,475.09
1732100400,474.95,476.71,466.4,474.85
1732104000,475.13,477.23,469.79,473.89
1732107600,473.93,481.89,471.83,481.89
1732111200,481.89,491,474,480.06
1732114800,480.2,481.37,469.77,479.29
1732118400,479.25,480.74,460.29,467.25
1732122000,466.92,471.36,460.66,460.66
1732125600,461.13,478.08,453.01,458.98
1732129200,458.92,459.28,450.26,457.62
1732132800,457.44,470.82,454.01,470.12
1732136400,470.05,486.5,469.05,484.56
1732140000,484.61,487.99,476.98,477.5
1732143600,478.12,488.68,478.12,481.44
1732147200,481.67,494.8,478.36,491.35
1732150800,491.12,504.07,487.1,498.3
1732154400,498.3,499.79,476.01,481.43
1732158000,481.44,492.08,475.6,478.51
1732161600,478.36,498.11,478.02,491.6
1732165200,491.29,500,486.09,488.79
1732168800,488.76,489.06,476.28,477.73
1732172400,477.73,487.68,477.73,481.55
1732176000,481.64,482.67,478,479.82
1732179600,479.62,480.62,463.03,463.92
1732183200,464.02,469.1,461.57,466.86
1732186800,466.57,469,462.46,465.98
1732190400,465.91,494.88,465.82,487.66
1732194000,487.89,513.62,487.81,504.18
1732197600,504.71,509.35,490.66,502.69
1732201200,502.09,504.01,481,492.58
1732204800,492.56,510.41,492.56,507.86
1732208400,507.85,514.46,504.39,513
1732212000,512.92,519.61,509.96,519.14
1732215600,519.47,524.99,512.01,513.8
1732219200,513.56,518.82,508.01,509.56
1732222800,509.54,525.72,508.23,517.9
1732226400,517.67,528.96,516.83,525.5
1732230000,526.26,527.08,518.83,518.83
1732233600,518.88,521.05,509.74,512.75
1732237200,512.93,513.13,505.6,507.63
1732240800,507.67,512.94,505.27,508.61
1732244400,508.97,513.12,506.54,508.22
1732248000,508.5,514.99,505.01,507.47
1732251600,507.43,509.34,501.79,502.38
1732255200,502.21,503.62,496.01,498.53
1732258800,498.47,501.7,495.67,496.6
1732262400,496.47,503.63,496.47,501.21
1732266000,501.21,503.33,496.41,499.08
1732269600,499.06,500.84,492,492.9
1732273200,492.9,504.35,490.39,502.81
1732276800,503.22,506.8,498.53,501.99
1732280400,502,503.61,485.41,491.45
1732284000,491.45,495,484.14,486.22
1732287600,486.2,493.96,484.38,492.36
1732291200,492.37,493.39,486.23,489.87
1732294800,489.86,493.22,486.94,488
1732298400,488,491.99,486,486.86
1732302000,486.8,491.23,484.04,485.86
1732305600,485.96,492.32,484.01,491.5
1732309200,491.78,500,490.24,497.96
1732312800,497.95,500.3,493.42,498.08
1732316400,497.96,514,495.12,511.07
1732320000,511.05,521.66,505.5,520.7
1732323600,520.67,524.35,514.91,524.18
1732327200,524.23,534,510.17,514.64
1732330800,514.69,523.69,510.54,522.96
1732334400,522.73,527.08,516.63,520.44
1732338000,520.43,521.81,511,518.73
1732341600,518.72,521.34,515.77,520.92
1732345200,520.95,534,520.9,533.55
1732348800,533.56,534,525.32,527.31
1732352400,527.45,532.94,525.75,527.06
1732356000,526.5,529.4,521.65,523.86
1732359600,523.79,527.7,519.76,521.56
1732363200,522.23,530,518.48,527.98
1732366800,527.92,539.57,526.75,532.5
1732370400,532.42,547.62,530.83,543
1732374000,543.1,545.46,531.38,533.69
1732377600,533.68,539.95,507,515.03
1732381200,514.84,519.89,502.96,518.78
1732384800,518.42,520.83,511.64,520.09
1732388400,520.04,522.04,511,512.18
1732392000,512.18,512.73,499,512.73
1732395600,512.47,527.99,508.69,526.1
1732399200,526,535.44,525.74,532.77
1732402800,532.98,534.55,518.39,521.87
1732406400,521.86,537.91,518.64,534.33
1732410000,534.4,541.96,532.33,534.87
1732413600,534.94,538.02,533.98,534.09
1732417200,534.11,541.97,529.95,540.88
1732420800,540.92,546.97,526,536.84
1732424400,536.77,541.96,530.06,540.97
1732428000,540.73,545,533.51,543.85
1732431600,543.86,545.35,535.27,543.37
1732435200,543.42,543.83,521.35,523.42
1732438800,523.5,538.62,522.15,537.5
1732442400,537.38,542.47,528.29,532.3
1732446000,532.28,533.54,510.81,512.4
1732449600,512.39,517.43,486.53,493.78
1732453200,493.64,507.71,489.3,505.24
1732456800,504.46,504.6,491.29,502.38
1732460400,502.41,503.47,490.1,490.26
1732464000,490.26,506.89,487,502.49
1732467600,502.46,502.71,494.25,500.41
1732471200,500.18,509.6,499.69,506.01
1732474800,505.89,506.9,500,504.65
1732478400,503.97,511.23,502.09,509.2
1732482000,509,510.41,505.06,509.32
1732485600,509.41,519.04,508.33,515.79
1732489200,515.79,528.37,515.28,526.82
1732492800,526.83,539.48,522,536.84
1732496400,536.83,538.44,506.74,526.56
1732500000,526.42,535.24,523.26,524.76
1732503600,524.88,528.53,520,526.42
1732507200,526.43,532.93,522.31,523.83
1732510800,523.86,537.77,523.45,534.43
1732514400,534.43,536.83,525.74,526.12
1732518000,525.83,528.61,520.93,524.02
1732521600,524.06,532.19,523.8,531.75
1732525200,532.2,540,532.14,533.61
1732528800,533.61,533.94,525,529.66
1732532400,529.65,529.8,518.8,522.99
1732536000,523,529.25,520.5,525.58
